"","1","2","4","6","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","30","31","32","33","34","35","36","37","38","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","65","66","67","68","69","70","71","73","74","75","76","77","78","81","82","83","86","88","89","90","91","93","94","96"
"1",0,0.555555555555556,0.777777777777778,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.888888888888889,0.722222222222222,0.666666666666667,0.722222222222222,0.833333333333333,0.722222222222222,0.666666666666667,0.722222222222222,0.777777777777778,0.888888888888889,0.777777777777778,0.722222222222222,0.666666666666667,0.777777777777778,0.777777777777778,0.833333333333333,0.666666666666667,0.722222222222222,0.833333333333333,0.777777777777778,0.777777777777778,0.888888888888889,0.777777777777778,0.777777777777778,0.611111111111111,0.777777777777778,0.777777777777778,0.722222222222222,0.777777777777778,0.722222222222222,0.833333333333333,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.611111111111111,0.722222222222222,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.722222222222222,0.666666666666667,0.888888888888889,0.833333333333333,0.833333333333333,0.666666666666667,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.833333333333333,0.833333333333333,0.833333333333333,0.722222222222222,0.833333333333333,0.722222222222222,0.777777777777778,0.666666666666667,0.777777777777778,0.611111111111111,0.777777777777778,0.833333333333333,0.777777777777778,0.833333333333333,0.833333333333333,0.777777777777778,0.833333333333333,0.722222222222222,0.833333333333333,0.722222222222222
"2",0.555555555555556,0,0.833333333333333,0.722222222222222,0.722222222222222,0.777777777777778,0.666666666666667,0.777777777777778,0.611111111111111,0.5,0.722222222222222,0.722222222222222,0.722222222222222,0.722222222222222,0.666666666666667,0.611111111111111,0.666666666666667,0.666666666666667,0.666666666666667,0.555555555555556,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.611111111111111,0.777777777777778,0.666666666666667,0.666666666666667,0.722222222222222,0.611111111111111,0.611111111111111,0.722222222222222,0.666666666666667,0.833333333333333,0.666666666666667,0.666666666666667,0.611111111111111,0.666666666666667,0.5,0.611111111111111,0.555555555555556,0.833333333333333,0.555555555555556,0.555555555555556,0.555555555555556,0.777777777777778,0.555555555555556,0.555555555555556,0.777777777777778,0.611111111111111,0.666666666666667,0.666666666666667,0.777777777777778,0.611111111111111,0.555555555555556,0.722222222222222,0.777777777777778,0.666666666666667,0.833333333333333,0.666666666666667,0.777777777777778,0.722222222222222,0.777777777777778,0.722222222222222,0.777777777777778,0.722222222222222,0.611111111111111,0.555555555555556,0.722222222222222,0.555555555555556,0.722222222222222,0.833333333333333,0.722222222222222,0.666666666666667,0.833333333333333,0.777777777777778,0.666666666666667,0.666666666666667
"4",0.777777777777778,0.833333333333333,0,0.611111111111111,0.777777777777778,0.666666666666667,0.722222222222222,0.611111111111111,0.777777777777778,0.722222222222222,0.611111111111111,0.833333333333333,0.611111111111111,0.777777777777778,0.666666666666667,0.722222222222222,0.722222222222222,0.777777777777778,0.666666666666667,0.5,0.777777777777778,0.777777777777778,0.833333333333333,0.611111111111111,0.666666666666667,0.666666666666667,0.666666666666667,0.722222222222222,0.888888888888889,0.555555555555556,0.888888888888889,0.611111111111111,0.722222222222222,0.722222222222222,0.666666666666667,0.722222222222222,0.722222222222222,0.777777777777778,0.833333333333333,0.777777777777778,0.833333333333333,0.777777777777778,0.666666666666667,0.722222222222222,0.888888888888889,0.722222222222222,0.833333333333333,0.777777777777778,0.666666666666667,0.722222222222222,0.777777777777778,0.611111111111111,0.777777777777778,0.611111111111111,0.722222222222222,0.722222222222222,0.555555555555556,0.777777777777778,0.666666666666667,0.722222222222222,0.777777777777778,0.555555555555556,0.666666666666667,0.722222222222222,0.611111111111111,0.722222222222222,0.722222222222222,0.722222222222222,0.777777777777778,0.666666666666667,0.666666666666667,0.722222222222222,0.777777777777778,0.722222222222222,0.666666666666667,0.666666666666667,0.888888888888889,0.833333333333333
"6",0.666666666666667,0.722222222222222,0.611111111111111,0,0.722222222222222,0.666666666666667,0.5,0.722222222222222,0.666666666666667,0.5,0.555555555555556,0.555555555555556,0.722222222222222,0.722222222222222,0.611111111111111,0.666666666666667,0.777777777777778,0.833333333333333,0.5,0.666666666666667,0.833333333333333,0.666666666666667,0.722222222222222,0.611111111111111,0.722222222222222,0.777777777777778,0.666666666666667,0.611111111111111,0.611111111111111,0.611111111111111,0.722222222222222,0.666666666666667,0.722222222222222,0.611111111111111,0.722222222222222,0.722222222222222,0.777777777777778,0.722222222222222,0.611111111111111,0.777777777777778,0.833333333333333,0.722222222222222,0.5,0.722222222222222,0.833333333333333,0.666666666666667,0.833333333333333,0.722222222222222,0.666666666666667,0.722222222222222,0.722222222222222,0.722222222222222,0.777777777777778,0.666666666666667,0.666666666666667,0.611111111111111,0.5,0.666666666666667,0.666666666666667,0.777777777777778,0.722222222222222,0.722222222222222,0.666666666666667,0.666666666666667,0.777777777777778,0.611111111111111,0.666666666666667,0.666666666666667,0.722222222222222,0.5,0.722222222222222,0.777777777777778,0.777777777777778,0.666666666666667,0.666666666666667,0.666666666666667,0.722222222222222,0.722222222222222
"9",0.833333333333333,0.722222222222222,0.777777777777778,0.722222222222222,0,0.444444444444444,0.555555555555556,0.722222222222222,0.833333333333333,0.5,0.5,0.777777777777778,0.722222222222222,0.444444444444444,0.333333333333333,0.722222222222222,0.5,0.5,0.5,0.444444444444444,0.611111111111111,0.5,0.666666666666667,0.5,0.722222222222222,0.722222222222222,0.777777777777778,0.388888888888889,0.666666666666667,0.611111111111111,0.611111111111111,0.611111111111111,0.722222222222222,0.722222222222222,0.777777777777778,0.388888888888889,0.555555555555556,0.555555555555556,0.722222222222222,0.555555555555556,0.388888888888889,0.722222222222222,0.388888888888889,0.444444444444444,0.722222222222222,0.611111111111111,0.611111111111111,0.555555555555556,0.722222222222222,0.666666666666667,0.444444444444444,0.611111111111111,0.722222222222222,0.777777777777778,0.611111111111111,0.666666666666667,0.611111111111111,0.611111111111111,0.722222222222222,0.722222222222222,0.388888888888889,0.833333333333333,0.722222222222222,0.611111111111111,0.555555555555556,0.833333333333333,0.888888888888889,0.666666666666667,0.611111111111111,0.666666666666667,0.5,0.444444444444444,0.555555555555556,0.444444444444444,0.444444444444444,0.888888888888889,0.444444444444444,0.777777777777778
"10",0.833333333333333,0.777777777777778,0.666666666666667,0.666666666666667,0.444444444444444,0,0.611111111111111,0.666666666666667,0.833333333333333,0.555555555555556,0.5,0.722222222222222,0.777777777777778,0.611111111111111,0.444444444444444,0.666666666666667,0.444444444444444,0.666666666666667,0.5,0.5,0.666666666666667,0.5,0.611111111111111,0.5,0.833333333333333,0.666666666666667,0.777777777777778,0.444444444444444,0.611111111111111,0.5,0.666666666666667,0.555555555555556,0.722222222222222,0.722222222222222,0.611111111111111,0.5,0.666666666666667,0.611111111111111,0.722222222222222,0.555555555555556,0.611111111111111,0.777777777777778,0.388888888888889,0.555555555555556,0.777777777777778,0.555555555555556,0.611111111111111,0.611111111111111,0.666666666666667,0.666666666666667,0.666666666666667,0.722222222222222,0.888888888888889,0.722222222222222,0.722222222222222,0.611111111111111,0.555555555555556,0.555555555555556,0.611111111111111,0.611111111111111,0.388888888888889,0.722222222222222,0.666666666666667,0.5,0.722222222222222,0.833333333333333,0.833333333333333,0.777777777777778,0.611111111111111,0.555555555555556,0.555555555555556,0.611111111111111,0.666666666666667,0.5,0.611111111111111,0.777777777777778,0.611111111111111,0.833333333333333
"11",0.666666666666667,0.666666666666667,0.722222222222222,0.5,0.555555555555556,0.611111111111111,0,0.666666666666667,0.666666666666667,0.444444444444444,0.388888888888889,0.722222222222222,0.611111111111111,0.555555555555556,0.444444444444444,0.666666666666667,0.5,0.555555555555556,0.5,0.444444444444444,0.666666666666667,0.555555555555556,0.666666666666667,0.555555555555556,0.666666666666667,0.666666666666667,0.555555555555556,0.444444444444444,0.666666666666667,0.5,0.666666666666667,0.611111111111111,0.666666666666667,0.555555555555556,0.722222222222222,0.666666666666667,0.555555555555556,0.611111111111111,0.5,0.722222222222222,0.5,0.5,0.333333333333333,0.611111111111111,0.611111111111111,0.722222222222222,0.555555555555556,0.611111111111111,0.722222222222222,0.666666666666667,0.722222222222222,0.611111111111111,0.777777777777778,0.666666666666667,0.666666666666667,0.5,0.388888888888889,0.666666666666667,0.555555555555556,0.611111111111111,0.611111111111111,0.611111111111111,0.555555555555556,0.666666666666667,0.555555555555556,0.666666666666667,0.666666666666667,0.5,0.666666666666667,0.722222222222222,0.666666666666667,0.611111111111111,0.666666666666667,0.444444444444444,0.666666666666667,0.611111111111111,0.666666666666667,0.611111111111111
"12",0.888888888888889,0.777777777777778,0.611111111111111,0.722222222222222,0.722222222222222,0.666666666666667,0.666666666666667,0,0.611111111111111,0.777777777777778,0.722222222222222,0.5,0.555555555555556,0.777777777777778,0.611111111111111,0.5,0.5,0.611111111111111,0.555555555555556,0.611111111111111,0.5,0.611111111111111,0.611111111111111,0.611111111111111,0.666666666666667,0.5,0.777777777777778,0.722222222222222,0.611111111111111,0.666666666666667,0.611111111111111,0.666666666666667,0.777777777777778,0.555555555555556,0.666666666666667,0.666666666666667,0.611111111111111,0.722222222222222,0.611111111111111,0.666666666666667,0.611111111111111,0.611111111111111,0.555555555555556,0.722222222222222,0.611111111111111,0.666666666666667,0.666666666666667,0.555555555555556,0.611111111111111,0.777777777777778,0.555555555555556,0.444444444444444,0.833333333333333,0.666666666666667,0.666666666666667,0.611111111111111,0.555555555555556,0.833333333333333,0.555555555555556,0.666666666666667,0.666666666666667,0.555555555555556,0.611111111111111,0.722222222222222,0.611111111111111,0.611111111111111,0.666666666666667,0.666666666666667,0.555555555555556,0.611111111111111,0.611111111111111,0.722222222222222,0.666666666666667,0.611111111111111,0.722222222222222,0.611111111111111,0.722222222222222,0.666666666666667
"13",0.722222222222222,0.611111111111111,0.777777777777778,0.666666666666667,0.833333333333333,0.833333333333333,0.666666666666667,0.611111111111111,0,0.666666666666667,0.666666666666667,0.444444444444444,0.611111111111111,0.833333333333333,0.666666666666667,0.555555555555556,0.611111111111111,0.611111111111111,0.555555555555556,0.611111111111111,0.611111111111111,0.666666666666667,0.5,0.611111111111111,0.5,0.666666666666667,0.555555555555556,0.777777777777778,0.611111111111111,0.722222222222222,0.555555555555556,0.666666666666667,0.666666666666667,0.611111111111111,0.666666666666667,0.833333333333333,0.5,0.611111111111111,0.555555555555556,0.555555555555556,0.611111111111111,0.611111111111111,0.5,0.666666666666667,0.611111111111111,0.666666666666667,0.666666666666667,0.722222222222222,0.611111111111111,0.611111111111111,0.555555555555556,0.5,0.722222222222222,0.666666666666667,0.666666666666667,0.555555555555556,0.611111111111111,0.611111111111111,0.722222222222222,0.611111111111111,0.722222222222222,0.555555555555556,0.611111111111111,0.777777777777778,0.777777777777778,0.555555555555556,0.611111111111111,0.555555555555556,0.611111111111111,0.666666666666667,0.777777777777778,0.666666666666667,0.722222222222222,0.611111111111111,0.666666666666667,0.666666666666667,0.666666666666667,0.555555555555556
